date,home_team,away_team,identity_source_id,result_source_id,kickoff_source_id,venue_source_id,training_source_id,upstream_fixture_key,training_eligible
2027-04-03,Schalke,Paderborn,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:28,false
2027-04-10,Stuttgart,Elversberg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Paderborn,Bayern München,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Hoffenheim,Freiburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Mainz,RB Leipzig,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Werder Bremen,Eintracht Frankfurt,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Borussia Dortmund,Schalke,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Hamburger SV,Union Berlin,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Borussia Mönchengladbach,Bayer Leverkusen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-10,Köln,Augsburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:29,false
2027-04-17,Bayer Leverkusen,Werder Bremen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Eintracht Frankfurt,Borussia Mönchengladbach,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Union Berlin,Stuttgart,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Bayern München,Hoffenheim,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Schalke,Hamburger SV,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Elversberg,Paderborn,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Augsburg,Borussia Dortmund,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,Freiburg,Mainz,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-17,RB Leipzig,Köln,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:30,false
2027-04-24,Werder Bremen,Bayern München,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Köln,Mainz,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Hamburger SV,Elversberg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Borussia Dortmund,RB Leipzig,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Hoffenheim,Union Berlin,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Paderborn,Augsburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Stuttgart,Freiburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Borussia Mönchengladbach,Schalke,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-04-24,Eintracht Frankfurt,Bayer Leverkusen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:31,false
2027-05-08,Schalke,Eintracht Frankfurt,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,RB Leipzig,Paderborn,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Freiburg,Köln,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Mainz,Borussia Dortmund,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Augsburg,Stuttgart,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Union Berlin,Werder Bremen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Elversberg,Hoffenheim,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Bayer Leverkusen,Hamburger SV,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-08,Bayern München,Borussia Mönchengladbach,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:32,false
2027-05-15,Eintracht Frankfurt,Elversberg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Paderborn,Union Berlin,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Stuttgart,RB Leipzig,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Borussia Dortmund,Köln,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Hamburger SV,Freiburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Bayer Leverkusen,Bayern München,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Werder Bremen,Schalke,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Borussia Mönchengladbach,Augsburg,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-15,Hoffenheim,Mainz,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:33,false
2027-05-22,RB Leipzig,Hoffenheim,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Union Berlin,Borussia Mönchengladbach,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Mainz,Stuttgart,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Schalke,Bayer Leverkusen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Elversberg,Werder Bremen,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Bayern München,Eintracht Frankfurt,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Augsburg,Hamburger SV,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Freiburg,Borussia Dortmund,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
2027-05-22,Köln,Paderborn,openfootball-deutschland,,openfootball-deutschland,,,openfootball-deutschland:2026-27:34,false
