date,home_team,away_team,identity_source_id,result_source_id,kickoff_source_id,venue_source_id,training_source_id,upstream_fixture_key,training_eligible
2027-05-16,Lille,Angers,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:32:lille-angers,false
2027-05-16,Auxerre,Stade Rennais,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:32:auxerre-stade rennais,false
2027-05-16,Strasbourg,Troyes,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:32:strasbourg-troyes,false
2027-05-22,Nice,Monaco,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:nice-monaco,false
2027-05-22,Angers,Stade Brestois,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:angers-stade brestois,false
2027-05-22,Lorient,Lyon,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:lorient-lyon,false
2027-05-22,Troyes,Paris Saint-Germain,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:troyes-paris saint-germain,false
2027-05-22,Le Mans,Strasbourg,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:le mans-strasbourg,false
2027-05-22,Toulouse,Auxerre,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:toulouse-auxerre,false
2027-05-22,Le Havre,Lille,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:le havre-lille,false
2027-05-22,Paris,Marseille,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:paris-marseille,false
2027-05-22,Lens,Stade Rennais,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:33:lens-stade rennais,false
2027-05-29,Monaco,Troyes,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:monaco-troyes,false
2027-05-29,Paris Saint-Germain,Toulouse,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:paris saint-germain-toulouse,false
2027-05-29,Lille,Le Mans,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:lille-le mans,false
2027-05-29,Stade Brestois,Lens,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:stade brestois-lens,false
2027-05-29,Marseille,Lorient,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:marseille-lorient,false
2027-05-29,Stade Rennais,Angers,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:stade rennais-angers,false
2027-05-29,Lyon,Paris,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:lyon-paris,false
2027-05-29,Auxerre,Le Havre,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:auxerre-le havre,false
2027-05-29,Strasbourg,Nice,openfootball-europe,,openfootball-europe,,,openfootball-europe:2026-27:34:strasbourg-nice,false
