date,home_team,away_team,identity_source_id,result_source_id,kickoff_source_id,venue_source_id,training_source_id,upstream_fixture_key,training_eligible
2027-04-11,Juventus,Lecce,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:juventus-lecce,false
2027-04-11,Napoli,Sassuolo,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:napoli-sassuolo,false
2027-04-11,Fiorentina,Milan,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:fiorentina-milan,false
2027-04-11,Lazio,Torino,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:lazio-torino,false
2027-04-11,Cagliari,Atalanta,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:cagliari-atalanta,false
2027-04-11,Parma,Como,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:parma-como,false
2027-04-11,Bologna,Venezia,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:bologna-venezia,false
2027-04-11,Frosinone,Genoa,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:frosinone-genoa,false
2027-04-11,Inter,Roma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:inter-roma,false
2027-04-11,Udinese,Monza,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:31:udinese-monza,false
2027-04-18,Monza,Inter,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:monza-inter,false
2027-04-18,Fiorentina,Parma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:fiorentina-parma,false
2027-04-18,Roma,Lazio,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:roma-lazio,false
2027-04-18,Como,Frosinone,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:como-frosinone,false
2027-04-18,Sassuolo,Lecce,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:sassuolo-lecce,false
2027-04-18,Bologna,Cagliari,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:bologna-cagliari,false
2027-04-18,Atalanta,Udinese,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:atalanta-udinese,false
2027-04-18,Venezia,Juventus,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:venezia-juventus,false
2027-04-18,Milan,Napoli,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:milan-napoli,false
2027-04-18,Torino,Genoa,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:32:torino-genoa,false
2027-04-25,Frosinone,Roma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:frosinone-roma,false
2027-04-25,Cagliari,Monza,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:cagliari-monza,false
2027-04-25,Napoli,Udinese,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:napoli-udinese,false
2027-04-25,Parma,Atalanta,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:parma-atalanta,false
2027-04-25,Lazio,Como,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:lazio-como,false
2027-04-25,Juventus,Fiorentina,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:juventus-fiorentina,false
2027-04-25,Genoa,Sassuolo,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:genoa-sassuolo,false
2027-04-25,Lecce,Milan,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:lecce-milan,false
2027-04-25,Venezia,Torino,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:venezia-torino,false
2027-04-25,Inter,Bologna,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:33:inter-bologna,false
2027-05-02,Atalanta,Juventus,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:atalanta-juventus,false
2027-05-02,Torino,Parma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:torino-parma,false
2027-05-02,Milan,Lazio,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:milan-lazio,false
2027-05-02,Udinese,Genoa,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:udinese-genoa,false
2027-05-02,Sassuolo,Frosinone,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:sassuolo-frosinone,false
2027-05-02,Bologna,Fiorentina,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:bologna-fiorentina,false
2027-05-02,Como,Inter,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:como-inter,false
2027-05-02,Monza,Venezia,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:monza-venezia,false
2027-05-02,Lecce,Cagliari,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:lecce-cagliari,false
2027-05-02,Roma,Napoli,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:34:roma-napoli,false
2027-05-09,Parma,Milan,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:parma-milan,false
2027-05-09,Genoa,Cagliari,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:genoa-cagliari,false
2027-05-09,Lazio,Sassuolo,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:lazio-sassuolo,false
2027-05-09,Napoli,Monza,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:napoli-monza,false
2027-05-09,Inter,Lecce,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:inter-lecce,false
2027-05-09,Venezia,Como,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:venezia-como,false
2027-05-09,Udinese,Juventus,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:udinese-juventus,false
2027-05-09,Torino,Bologna,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:torino-bologna,false
2027-05-09,Frosinone,Atalanta,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:frosinone-atalanta,false
2027-05-09,Fiorentina,Roma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:35:fiorentina-roma,false
2027-05-16,Napoli,Genoa,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:napoli-genoa,false
2027-05-16,Lecce,Fiorentina,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:lecce-fiorentina,false
2027-05-16,Lazio,Udinese,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:lazio-udinese,false
2027-05-16,Bologna,Frosinone,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:bologna-frosinone,false
2027-05-16,Como,Atalanta,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:como-atalanta,false
2027-05-16,Juventus,Inter,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:juventus-inter,false
2027-05-16,Sassuolo,Venezia,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:sassuolo-venezia,false
2027-05-16,Monza,Parma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:monza-parma,false
2027-05-16,Milan,Roma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:milan-roma,false
2027-05-16,Cagliari,Torino,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:36:cagliari-torino,false
2027-05-23,Roma,Como,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:roma-como,false
2027-05-23,Parma,Juventus,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:parma-juventus,false
2027-05-23,Torino,Napoli,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:torino-napoli,false
2027-05-23,Atalanta,Lecce,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:atalanta-lecce,false
2027-05-23,Inter,Lazio,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:inter-lazio,false
2027-05-23,Udinese,Sassuolo,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:udinese-sassuolo,false
2027-05-23,Frosinone,Cagliari,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:frosinone-cagliari,false
2027-05-23,Fiorentina,Monza,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:fiorentina-monza,false
2027-05-23,Venezia,Milan,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:venezia-milan,false
2027-05-23,Genoa,Bologna,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:37:genoa-bologna,false
2027-05-30,Milan,Udinese,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:milan-udinese,false
2027-05-30,Juventus,Frosinone,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:juventus-frosinone,false
2027-05-30,Monza,Torino,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:monza-torino,false
2027-05-30,Sassuolo,Inter,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:sassuolo-inter,false
2027-05-30,Cagliari,Roma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:cagliari-roma,false
2027-05-30,Lazio,Fiorentina,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:lazio-fiorentina,false
2027-05-30,Como,Genoa,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:como-genoa,false
2027-05-30,Napoli,Atalanta,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:napoli-atalanta,false
2027-05-30,Lecce,Venezia,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:lecce-venezia,false
2027-05-30,Bologna,Parma,openfootball-italy,,openfootball-italy,,,openfootball-italy:2026-27:38:bologna-parma,false
